 800斤的说唱巨星气味甘甜,,,,,,,,,,1,,,,
 只有法老这傻逼才会刻苦钻研,,,,,,,,,,1,,,,
 我们男孩tt早就品位超前,,,,,,,,,,1,,,,
 他们草着粉 我们要吃人,,,,,,,,,,1,,,,
 管你何方神圣我们代表活死人,,,,,,,,,,1,,,,
 我龙崎会骑龙穿的像济公杀敌多勇猛唱的什么东东,,,,,,,,,,1,,,,
 随便什么垃圾都敢自称rapper 反正不计后果数不尽的bitch用了就往一遍丢,,,,,,,,,,1,,,,
 今天晚上万圣节帮你送个钟,,,,,,,,,,1,,,,
 杀不完的傻逼听众 fucking swag,,,,,,,,,,1,,,,
 所谓潮流根本看不懂 fucking dab,,,,,,,,,,1,,,,
 活死人大军 不顾你权和名 我们言出必行,,,,,,,,,,1,,,,
 让你惊了呆 肉已坏,,,,,,,,,,1,,,,
 宝贝跟着来 灯很暗,,,,,,,,,,0,,,,
 我可爱的小乖乖,,,,,,,,,,0,,,,
 对不起妈妈我失去了人类该有的仪态,,,,,,,,,,1,,,,
 杀人狂魔现在名声在外,,,,,,,,,,1,,,,
 记住你们背后,,,,,,,,,,0,,,,
 总有一双眼,,,,,,,,,,0,,,,
 等着掐住你的脖子然后再放血,,,,,,,,,,1,,,,
 邪恶的巫毒咒,,,,,,,,,,1,,,,
 披风下有黑蝙蝠,,,,,,,,,,0,,,,
 没脑子的活死人,,,,,,,,,,1,,,,
 跟着我们钻出了墓,,,,,,,,,,1,,,,
 一个一个传播我们研发的病毒,,,,,,,,,,1,,,,
 妖精 食人魔和独眼怪做我们的信徒,,,,,,,,,,1,,,,
 你们这些屏幕前的键盘侠是丰盛的烤乳猪,,,,,,,,,,1,,,,
 只有看着你家被点燃我心情才能平复些,,,,,,,,,,1,,,,
 我会在审判日里掏出你的大肠当着你面打上一百三十八个蝴蝶结,,,,,,,,,,1,,,,
 舆论的炸药曾把我炸成一坨大便,,,,,,,,,,1,,,,
 直到我被唤醒成活死人睁开双眼,,,,,,,,,,1,,,,
 Die bitchs我的家里现在缺个人皮窗帘,,,,,,,,,,1,,,,
 Die die bitch 双眼装点房间镜前,,,,,,,,,,1,,,,
 Die die bitch 欢迎来到猛鬼街,,,,,,,,,,1,,,,
 再再看见我要 拜拜 我的棺材,,,,,,,,,,1,,,,
 我和gaigai做着 买卖,,,,,,,,,,1,,,,
 该换换 谁才是这圈子的主宰,,,,,,,,,,0,,,,
 没有我不敢说的话我刚刚缝过线的嘴巴正在四处不停的漏风我现在就像是煎锅里的虾一般的迅速走红 然后砍你狗头 颈部走红 你的曲风 我不苟同,,,,,,,,,,,,,,1
 我的flow 你学不会就像有隐身斗篷 速度快到空气都会密不透风,,,,,,,,,,0,,,,
没房没车让我如何装满上了锁的车厢载你走,,,,,,,,,,1,,,,
最多请你吃烤肉,,,,,,,,,,0,,,,
混到现在还没混毕业 没赚多少钱除了嘴挺6,,,,,,,,,,1,,,,
学的专业不上手 没有专业我拿手,,,,,,,,,,0,,,,
难怪周围的人对我有偏见 划清界限都远走,,,,,,,,,,0,,,,
我总害怕抬起头 睁开眼放飞梦的热气球,,,,,,,,,,1,,,,
飞太高让它迷失在宇宙 现实外星球却从未靠拢,,,,,,,,,,0,,,,
I feel lost 大部分时间封闭的一间狭窄的小房间,,,,,,,,,,1,,,,
Me and my player无限循环你早已厌烦了,,,,,,,,,,0,,,,
something more 外面的暴风更快把你我吹散了,,,,,,,,,,0,,,,
父母反复的压迫催促着 彻底打乱了计划时间轴,,,,,,,,,,0,,,,
但生活继续 每天下班了接你,,,,,,,,,,0,,,,
你口渴了提前买好水等你和同事要去吃夜宵 那么晚点去接你,,,,,,,,,,0,,,,
当外出演出挂念你 不是不想娶你,,,,,,,,,,0,,,,
是我有自知之明,,,,,,,,,,0,,,,
每次当时间开始变的压缩,,,,,,,,,,0,,,,
白纸上灰白押韵被带过,,,,,,,,,,0,,,,
牵着你的手把马路都给压破,,,,,,,,,,0,,,,
压力重时我用歌词实践来概括,,,,,,,,,,0,,,,
我在录音为你出新命中注定把墙打破,,,,,,,,,,0,,,,
为你助兴烂货不听一起旅行太多风景沿途大漠我是令人分心的rapper我想你也是,,,,,,,,,,0,,,,
不止是形式,,,,,,,,,,0,,,,
哪怕拼死,,,,,,,,,,0,,,,
掌握命运,,,,,,,,,,0,,,,
和bitch都掰了,,,,,,,,,,1,,,,
拜了 太多傻逼歪了,,,,,,,,,,1,,,,
赔了本又摔了,,,,,,,,,,0,,,,
靠swag拽了,,,,,,,,,,1,,,,
我始终在旁边呢,,,,,,,,,,0,,,,
把帽子都摘了,,,,,,,,,,0,,,,
掰颗钻石给你戴着,,,,,,,,,,0,,,,
整个广场写满我的名字,,,,,,,,,,0,,,,
来件绿色婚纱点缀你的裙摆,,,,,,,,,,0,,,,
这必须要尽快,,,,,,,,,,0,,,,
每天都要提醒自己是个天才,,,,,,,,,,0,,,,
就是现在,,,,,,,,,,0,,,,
消灭一些逗比用肘击,,,,,,,,,,0,,,,
赚些money,,,,,,,,,,0,,,,
麻痹 想去拜年,,,,,,,,,,1,,,,
给你包个专机,,,,,,,,,,0,,,,
这之前还不能娶你,,,,,,,,,,0,,,,
依旧宝贵,,,,,,,,,,0,,,,
你知道我用一切保卫,,,,,,,,,,0,,,,
现实就像狼群一样把我包围,,,,,,,,,,1,,,,
我不愿让自己成为了拖累,,,,,,,,,,0,,,,
两个人冲动轰动感情涌动,,,,,,,,,,0,,,,
再分手又追回,,,,,,,,,,0,,,,
我穷疯和肥皂剧不同手动档倒退会再追尾,,,,,,,,,,0,,,,
我不愿让我们得到悲催,,,,,,,,,,0,,,,
在现实面前一个rapper始终卑微,,,,,,,,,,0,,,,
但我要和她对垒否则愧对你的爱你的一切计划实现用鲜花一把把你包围,,,,,,,,,,0,,,,
Pay for words 网络找茬的mother******,,,,,,,,,,1,,,,
对不住 没有免费别不知好歹,,,,,,,,,,1,,,,
嘴巴关不上 受点伤就学会,,,,,,,,,,0,,,,
赶紧骗钱当安家费 pay,,,,,,,,,,1,,,,
Pay for words 网络找茬的mother******,,,,,,,,,,1,,,,
对不住 没有免费别不知好歹,,,,,,,,,,0,,,,
嘴巴关不上 受点伤就学会,,,,,,,,,,0,,,,
赶紧骗钱当安家费 pay,,,,,,,,,,1,,,,
你如果不做我的客户又不做我搭档,,,,,,,,,,0,,,,
请你闭上嘴巴管好言行举止好吗,,,,,,,,,,0,,,,
半天拉不出一泡屎 好屎 老死 一辈子抬不起头,,,,,,,,,,1,,,,
小朋友非要来找死 好吧,,,,,,,,,,1,,,,
买不起房子买不起车和小妹,,,,,,,,,,1,,,,
小鸡肚肠子 小气度整天快忙死你了,,,,,,,,,,1,,,,
看你快狂死不就是微博谁转了,,,,,,,,,,1,,,,
烧几张黄纸网络上吹B练胆子,,,,,,,,,,1,,,,
凹的缺的的逼格 玩的欢看谁都喊声哥哥,,,,,,,,,,1,,,,
真把粪土视金子 抽点嘛说是流饼的,,,,,,,,,,1,,,,
还看不起高调炫富的 他们从来不遮着,,,,,,,,,,1,,,,
红眼病治不好没得救 无欲无求 面子算个球,,,,,,,,,,1,,,,
猪头 真他妈抠 low的不可一世 怎么能交流的通,,,,,,,,,,1,,,,
怂一个字就写在脸上 报仇 做梦,,,,,,,,,,1,,,,
像空气般毫无存在感 爸爸教flow和同时负责专打假,,,,,,,,,,1,,,,
三分球爆头 还剩几个 asshole,,,,,,,,,,1,,,,
别来插手 看我华丽的收割,,,,,,,,,,0,,,,
像管道疏通 畅通无阻 灵动的风 遨游宇宙 无影无踪,,,,,,,,,,0,,,,
复杂的脉络 普通的朋友听不懂其中玄机,,,,,,,,,,0,,,,
落后的同学选择抱大腿,,,,,,,,,,0,,,,
作秀在笼子张着香肠嘴,,,,,,,,,,1,,,,
背后想捅我刀子 想得美,,,,,,,,,,1,,,,
我只管带着我兄弟冲锋,,,,,,,,,,0,,,,
Pay for words 网络找茬的mother******,,,,,,,,,,1,,,,
对不住 没有免费别不知好歹,,,,,,,,,,1,,,,
嘴巴关不上 受点伤就学会,,,,,,,,,,0,,,,
赶紧骗钱当安家费 pay,,,,,,,,,,1,,,,
头砍下,,,,,,,,,,1,,,,
把你们都废了这些没水平的键盘侠,,,,,,,,,,1,,,,
我在这圈子肆虐当他电玩吧,,,,,,,,,,1,,,,
三天不打小逼就要上房揭瓦你们接着骂,,,,,,,,,,1,,,,
停止背后对我逼逼,,,,,,,,,,1,,,,
靠抄袭的副歌算gg,,,,,,,,,,1,,,,
我设下这谜语,,,,,,,,,,0,,,,
你猜我说哪个可爱迷弟,,,,,,,,,,0,,,,
我的话可不是形式,,,,,,,,,,0,,,,
从来都是极致,,,,,,,,,,0,,,,
我要让你随风飘舞就挂在了活死人的旗帜,,,,,,,,,,1,,,,
像************般的派六十个人过来砸我的场子,,,,,,,,,,1,,,,
照样亵渎你们的王写进我自传的独立日,,,,,,,,,,1,,,,
贴近你的脸吐口水把你复习小学体育,,,,,,,,,,1,,,,
把你兄弟全都干趴抢走你所有的积蓄,,,,,,,,,,1,,,,
你不会记得你昨晚发生的事因为脑震荡会让人失忆,,,,,,,,,,1,,,,
别提那些旧的beef,,,,,,,,,,0,,,,
别提那些臭的记录,,,,,,,,,,0,,,,
结局就是我从东部崛起到杀翻西部,,,,,,,,,,1,,,,
观众 帽T 跳跃 西裤 狂野 小猫塞满整条马路,,,,,,,,,,0,,,,
我比odb穿的还要不修边幅,,,,,,,,,,1,,,,
你女友知道我昨晚累到打呼,,,,,,,,,,1,,,,
你的hardcore还在我这班门弄斧,,,,,,,,,,0,,,,
我火的让你们感到中暑,,,,,,,,,,1,,,,
老虎从来不会理会这些小松鼠,,,,,,,,,,0,,,,
我只管带着我兄弟冲锋,,,,,,,,,,0,,,,
Pay for words 网络找茬的mother******,,,,,,,,,,1,,,,
对不住 没有免费别不知好歹,,,,,,,,,,0,,,,
嘴巴关不上 受点伤就学会,,,,,,,,,,0,,,,
赶紧骗钱当安家费 pay,,,,,,,,,,1,,,,
Mix by 拾荒,,,,,,,,,,0,,,,
尘封的垃圾曲风已经毁灭半个街头,,,,,,,,,,0,,,,
Chopping的嘴巴点亮把奥创建起点街头,,,,,,,,,,0,,,,
赶紧告诉那些撒笔法老准备行凶,,,,,,,,,,1,,,,
这智障只能探讨自己 有钱谁甘贫穷？,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
我迫不及待出动来改改你的平庸,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
曲棍球面具你死亡前看见最后面容,,,,,,,,,,1,,,,
我和法老新做一首Choppin教你怎么做人,,,,,,,,,,1,,,,
提笔写下了押韵过程,,,,,,,,,,0,,,,
花哨像艾弗森的过人,,,,,,,,,,0,,,,
Chop像是我的未婚妻但是我还没娶过门,,,,,,,,,,0,,,,
不像你们在吹牛要给多少美女破门 给你做坟,,,,,,,,,,1,,,,
Du Du Du Du Du Du 镀金狗链装好,,,,,,,,,,1,,,,
全都摆出一副挺有钱装叼,,,,,,,,,,1,,,,
Poor挺丑也装老 不听狗爷当叼,,,,,,,,,,1,,,,
再可怕的伴奏我都能够做到一遍破坏,,,,,,,,,,1,,,,
然后在所谓HipHop传教士的神圣教堂里面坐爱,,,,,,,,,,1,,,,
根本就不是炫技 给你们一个听Choppin的建议,,,,,,,,,,0,,,,
学Tecca Nina戴上面具 学Hopsin拿一个电锯,,,,,,,,,,1,,,,
我又放了一个大招目的为了能和法老,,,,,,,,,,0,,,,
共同拿起这把大刀然后再把Hater打倒,,,,,,,,,,1,,,,
他们甚至不能拔刀我们真的无比霸道,,,,,,,,,,1,,,,
Keep it real Choppin哪找不是低调组合撒叼,,,,,,,,,,1,,,,
最大的Boss 恶魔非正义的斗士,,,,,,,,,,1,,,,
教徒们不崇拜魔鬼的都死,,,,,,,,,,1,,,,
你们就是太过幼稚,,,,,,,,,,1,,,,
只会操粉让马子解开扣子,,,,,,,,,,1,,,,
地狱之火现在燃起了斗志,,,,,,,,,,1,,,,
若智Chopper全都受死,,,,,,,,,,1,,,,
快过来帮低调组合收尸,,,,,,,,,,1,,,,
尘封的垃圾曲风已经毁灭半个街头,,,,,,,,,,1,,,,
Chopping的嘴巴点亮把奥创建起点街头,,,,,,,,,,0,,,,
赶紧告诉那些撒笔法老准备行凶,,,,,,,,,,1,,,,
这智障只能探讨自己 有钱谁甘贫穷？,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
我迫不及待出动来改改你的平庸,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
球棍面具你死亡前看见最后面容,,,,,,,,,,1,,,,
我开始讨厌Hiphop,,,,,,,,,,0,,,,
所以刻意回避,,,,,,,,,,0,,,,
在河边喝茶也比,,,,,,,,,,0,,,,
整天蹦迪有趣,,,,,,,,,,1,,,,
你脑袋里环顾记忆想着好多撒笔,,,,,,,,,,1,,,,
别再用这种思想企图进行逃避,,,,,,,,,,0,,,,
这不是一部戏剧这首歌喷击的就是你,,,,,,,,,,0,,,,
别伪装成一个评价别人的老司机,,,,,,,,,,1,,,,
你明明已经原地踏步很久没有任何前进动力,,,,,,,,,,1,,,,
你已经多久没有呼吸过美好早晨的空气,,,,,,,,,,1,,,,
晚上假装写歌下午两点起床伸个懒腰开始呼,,,,,,,,,,1,,,,
手脚哆嗦着卷上一根干掉准备开始撸,,,,,,,,,,1,,,,
我不会拜托你们帮我做什么事,,,,,,,,,,0,,,,
因为你们的脑袋上一秒记住下一秒就会忘记,,,,,,,,,,0,,,,
在耐克店里花钱带网红们装逼,,,,,,,,,,1,,,,
在买设备这块你们倒是随时都会放弃,,,,,,,,,,0,,,,
别再问我说唱怎么进步,,,,,,,,,,0,,,,
猪的脑子都知道我走到今天到底有多么的辛苦,,,,,,,,,,1,,,,
方法就是当你爱上说唱你只能戴上耳机24个小时听歌模仿以及创新学习,,,,,,,,,,0,,,,
但是这些得来不是随随便便提我一个问题得需要耗费正常人十年的功夫,,,,,,,,,,0,,,,
别再说法老你的flow中国能够他吗的进前五,,,,,,,,,,1,,,,
别骗自己你只想跟着节奏群魔乱舞,,,,,,,,,,1,,,,
你想干了这个圈子可是只有小金针菇,,,,,,,,,,1,,,,
分布在全国的Gangster Oh,,,,,,,,,,0,,,,
富二代说自己来自Ghetto和Hood,,,,,,,,,,0,,,,
亚特兰大专产原始生物,,,,,,,,,,0,,,,
I`m undrground god踢断你的肋骨,,,,,,,,,,1,,,,
未卜了未知的未来是幼稚园杀手最初的韵味废处过fake的南部的队伍,,,,,,,,,,1,,,,
被围捕的废物在微博吐糟自己微薄的收入而我退出了此处登陆了圈子的顶部成为你膜拜的真主,,,,,,,,,,1,,,,
尘封的垃圾曲风已经毁灭半个街头,,,,,,,,,,0,,,,
Chopping的嘴巴点亮把奥创建起点街头,,,,,,,,,,0,,,,
赶紧告诉那些撒笔法老准备行凶,,,,,,,,,,1,,,,
这智障只能探讨自己 有钱谁甘贫穷？,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
我迫不及待出动来改改你的平庸,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
准备行凶 必须行凶,,,,,,,,,,1,,,,
曲球棍面具你死亡前看见最后面容,,,,,,,,,,1,,,,
善良与天真,,,,,,,,,,0,,,,
是你的宝藏 宝藏,,,,,,,,,,0,,,,
好奇的眼神,,,,,,,,,,0,,,,
要看的更广,,,,,,,,,,0,,,,
更广,,,,,,,,,,0,,,,
铲屎官不停给你献上一根根鱼干,,,,,,,,,,0,,,,
请理下逗猫棒,,,,,,,,,,0,,,,
这首献给那些没长大的小朋友,,,,,,,,,,0,,,,
时间还早呢其实离长大还有足够久,,,,,,,,,,0,,,,
记得三岁我就想要一只小猫或者小狗,,,,,,,,,,0,,,,
今年六月十二我领养了女儿叫豆豆,,,,,,,,,,0,,,,
一开始它很胆小甚至不敢吃东西,,,,,,,,,,0,,,,
在房间寻找角落想躲进某个小阴影,,,,,,,,,,0,,,,
我越是想抓它它越是把我给挠挠醒,,,,,,,,,,0,,,,
满手臂都是抓痕和摔出来的小淤青,,,,,,,,,,0,,,,
高贵的小动物怎么可能听我的命令,,,,,,,,,,0,,,,
我只好躺在床上关灯再顺便玩玩手机,,,,,,,,,,0,,,,
这时它反而慢慢朝我靠近,,,,,,,,,,0,,,,
假装不看我只是,,,,,,,,,,0,,,,
发出呼呼呼的声音躺我肚子中心,,,,,,,,,,0,,,,
善良与天真,,,,,,,,,,0,,,,
是你的宝藏 宝藏,,,,,,,,,,0,,,,
好奇的眼神,,,,,,,,,,0,,,,
要看的更广,,,,,,,,,,0,,,,
更广,,,,,,,,,,0,,,,
铲屎官不停给你献上一根根鱼干,,,,,,,,,,0,,,,
请理下逗猫棒,,,,,,,,,,0,,,,
我们的关系开始越变得越来越亲密,,,,,,,,,,0,,,,
从我满衣服的猫毛你就能看出我的无奈,,,,,,,,,,0,,,,
每天做铲屎官还要拌个海鲜包做午餐,,,,,,,,,,0,,,,
而它12小时睡觉6小时在发呆,,,,,,,,,,0,,,,
手机一充电它就挠挠手机充电线,,,,,,,,,,0,,,,
在键盘上瞎跑顺便再按按我的录音键,,,,,,,,,,0,,,,
当我指着它的鼻子骂它却装作不听见,,,,,,,,,,0,,,,
我打了个电话告诉蒋蒋 这家伙有多难养,,,,,,,,,,0,,,,
才十秒转头它已经拆了我的吸音墙,,,,,,,,,,0,,,,
我大喊一声你怎么不去领个多动症奖,,,,,,,,,,0,,,,
说完这句豆豆就跳上我膝盖给了我一个巴掌,,,,,,,,,,0,,,,
善良与天真,,,,,,,,,,0,,,,
是你的宝藏 宝藏,,,,,,,,,,0,,,,
好奇的眼神,,,,,,,,,,0,,,,
要看的更广,,,,,,,,,,0,,,,
更广,,,,,,,,,,0,,,,
铲屎官不停给你献上一根根鱼干,,,,,,,,,,0,,,,
请理下逗猫棒,,,,,,,,,,0,,,,
如果你不敢出门就别再每天对外叫,,,,,,,,,,0,,,,
真的带上了链子到了野外又怂的无可救药,,,,,,,,,,0,,,,
在家里称王在外面被别的野猫给欺负,,,,,,,,,,0,,,,
我用朋友圈小视频记录,,,,,,,,,,0,,,,
细数它日复一日 原形毕露,,,,,,,,,,0,,,,
这就是所谓的因果报应,,,,,,,,,,0,,,,
从你偷吃鱼干那刻这现实就已经注定,,,,,,,,,,0,,,,
你活在幸福的温床就要好好珍惜现在,,,,,,,,,,0,,,,
有多少的野猫可以度过城市的冬季在现代,,,,,,,,,,0,,,,
在人来人往的世界生存空间变的拥挤,,,,,,,,,,0,,,,
我不止一次看见小动物在被人遗弃,,,,,,,,,,0,,,,
那些人是否记得抱养曾是以爱的名义,,,,,,,,,,0,,,,
它最信任的你请陪它走完短暂的生命,,,,,,,,,,0,,,,
其实蛮好 就是那个 那个噢耶那个还不够完美耶,,,,,,,,,,0,,,,
陪我看看天,,,,,,,,,,0,,,,
你趁机吻了他的脸,,,,,,,,,,0,,,,
他说他想探探险,,,,,,,,,,0,,,,
钢架桥后的那片田,,,,,,,,,,0,,,,
小时候那里有喇叭花,,,,,,,,,,0,,,,
和现在差得远,,,,,,,,,,0,,,,
生锈的拖拉机等待着,,,,,,,,,,0,,,,
变卖前拔了电,,,,,,,,,,0,,,,
男孩回忆起那些年,,,,,,,,,,0,,,,
躺在草地想着未来女孩,,,,,,,,,,0,,,,
擦擦口水在萤火虫包围里醒来,,,,,,,,,,0,,,,
最精彩的年代曾被时代给取代,,,,,,,,,,0,,,,
想想很不堪手边变形金刚多了几代,,,,,,,,,,0,,,,
以前是那么孤独看着路人并排,,,,,,,,,,0,,,,
总是独自数着刚才踩过几个井盖,,,,,,,,,,0,,,,
躺在床上看着电视机看几个人撕名牌,,,,,,,,,,0,,,,
把微信签名默默改成一个人的精彩,,,,,,,,,,0,,,,
就像amywhihouse 讲的back to black,,,,,,,,,,0,,,,
在城市看天星星变的越来越暗,,,,,,,,,,0,,,,
真希望爱因斯坦罗森桥是真的存在,,,,,,,,,,0,,,,
他想飞出时空看看五色的海豚湾,,,,,,,,,,0,,,,
一切装饰努力的美化着城市,,,,,,,,,,0,,,,
路很艰难听说北方人更耿直,,,,,,,,,,0,,,,
渐渐的 他才明白自己很没本事,,,,,,,,,,0,,,,
父母让他回家夸他终于懂事,,,,,,,,,,0,,,,
他从此不再抬头看星星,,,,,,,,,,0,,,,
不再谈命运,,,,,,,,,,0,,,,
经历就是精力化为经济,,,,,,,,,,0,,,,
听着 经理,,,,,,,,,,0,,,,
听着父母 给他介绍一个女孩叫做冰琪,,,,,,,,,,0,,,,
他接受命运努力把她塞进他的心里,,,,,,,,,,0,,,,
他们有说有笑在城北咖啡厅里,,,,,,,,,,0,,,,
我喜欢巴西而你喜欢哪个城市,,,,,,,,,,0,,,,
我喜欢罗森桥后面的阿斯加德,,,,,,,,,,0,,,,
女孩笑着说了一句你可真会瞎扯,,,,,,,,,,0,,,,
他牵起女孩的手,,,,,,,,,,0,,,,
快步搭上的士,,,,,,,,,,0,,,,
远光灯照公路上的情侣遮天蔽日,,,,,,,,,,0,,,,
男孩下了车,,,,,,,,,,0,,,,
他说快来陪我看看天,,,,,,,,,,0,,,,
钢架后的稻田回忆有梦想那些年,,,,,,,,,,0,,,,
Some for 北鼻,,,,,,,,,,0,,,,
Trapper用着老的flow 贯口像写的评书,,,,,,,,,,0,,,,
评述你的技术就像幻象都不太容易被人记住,,,,,,,,,,0,,,,
等级制度之下你只配当我的小弟给我提鞋,,,,,,,,,,0,,,,
想要被我提携靠边还得等点时间大概也就几年,,,,,,,,,,0,,,,
几天时间开火了退跑的加上跪倒的你睡好了在你的坟墓最好的最屌的人造神活死人看不起那韵脚,,,,,,,,,,1,,,,
最老的最少的小学学历也能被喂饱的,,,,,,,,,,0,,,,
胖子胖死！别在我眼前碍事 一巴掌就把你拍死,,,,,,,,,,1,,,,
在这拍子 呆滞在这节奏之间 你说我flow烂到爆 写的都是bullshit,,,,,,,,,,1,,,,
整天吹嘘歌词不实践梦想也没实现,,,,,,,,,,0,,,,
I’m a dope boy 写的真是bullshit,,,,,,,,,,1,,,,
虽然没钱还是要讲面子脖子带着金项链,,,,,,,,,,1,,,,
我歌词没有写过杀人放火,,,,,,,,,,0,,,,
但求hater放过了我,,,,,,,,,,0,,,,
别把我放在没水平 没脑筋 没有脑神经的说唱歌手左右,,,,,,,,,,1,,,,
我会经不住头痛原地发蒙放空那还不如杀掉了我,,,,,,,,,,1,,,,
i felling so good now 新的东西和法老x4,,,,,,,,,,0,,,,
I'm dope boy dope boy 也写出这种flow把你们思想颠覆,,,,,,,,,,0,,,,
天赋不是你的 别以为汗水就能够兼顾,,,,,,,,,,0,,,,
揭露说唱圈的秘密不是所有的trap歌手,,,,,,,,,,0,,,,
写不出好的flow是因为思想不够不够资格不够牛逼不够努力不露骨气地去钻研耗费你的时间实现最初许的誓言,,,,,,,,,,0,,,,
OK OK  接下来该说点什么呢,,,,,,,,,,0,,,,
 完全没灵感啊 oh~,,,,,,,,,,0,,,,
我睡到了很多的妞,,,,,,,,,,1,,,,
那叶子也不停地抽paper不停地roll,,,,,,,,,,0,,,,
我歌词能不停地写听众不听的切 这样的水平也太**low,,,,,,,,,,1,,,,
简直太亚特兰大！呀？特难大？,,,,,,,,,,0,,,,
这是为什么呢,,,,,,,,,,0,,,,
i felling so good now 新的东西和法老x4,,,,,,,,,,0,,,,
发达的大脑不花哨的技巧,,,,,,,,,,0,,,,
这质量空手给击倒这首歌韵脚得记好,,,,,,,,,,0,,,,
你知道拼节奏 flow 你都拼不过我,,,,,,,,,,0,,,,
模仿就别过火  原地踏步oh yo,,,,,,,,,,0,,,,
忘了你是骗炮才玩说唱 骗不到还说谎是紫水的原唱 声腔根本不像那么娘炮,,,,,,,,,,1,,,,
还在那学着狼叫  skrt！skrt！,,,,,,,,,,1,,,,
逗你*笑  把说唱逼到墙角,,,,,,,,,,1,,,,
乱叫你* 你们就像是老鼠屎我开启雨刷,,,,,,,,,,1,,,,
清理干净之后 感觉 呀 **好大,,,,,,,,,,1,,,,
i felling so good now 新的东西和法老x4,,,,,,,,,,0,,,,
i felling so good now 法老叔叔和我一起玩x3,,,,,,,,,,0,,,,
i felling so good now Trap 也要这么玩,,,,,,,,,,0,,,,
i felling so good now Trap 也要这么玩,,,,,,,,,,0,,,,
我爸会比我有钱 so 不用管他,,,,,,,,,,1,,,,
他有些喜欢柳岩 包给他一晚吧,,,,,,,,,,1,,,,
嗯 我妹妹还小,,,,,,,,,,0,,,,
要给她买最棒的Raggedy Ann Doll,,,,,,,,,,1,,,,
要让我妈的眼睛从Vogue杂志上移到镜子里,,,,,,,,,,0,,,,
要她信自己,,,,,,,,,,0,,,,
把所有钱都花掉它们还会再次生长,,,,,,,,,,0,,,,
让我今晚就死掉 续集再登场,,,,,,,,,,0,,,,
为我的生命买上一份高额保险,,,,,,,,,,0,,,,
照顾我的爱人当我突然离去来不及道歉,,,,,,,,,,0,,,,
和所有朋友宿醉 吃最饱的胃,,,,,,,,,,0,,,,
用镶金的Bong呼吸 睡最好的妹,,,,,,,,,,1,,,,
订制镶钻石的鞋舌来覆盖我的脚背,,,,,,,,,,1,,,,
穿它走进帆船酒店空白支票付小费,,,,,,,,,,0,,,,
诶 别着急 这故事没完,,,,,,,,,,0,,,,
每个人有一百万,,,,,,,,,,0,,,,
拿它干嘛 拿它买啥,,,,,,,,,,0,,,,
拿它吃好吃的吗,,,,,,,,,,0,,,,
穿好看的吗 去好玩的吗,,,,,,,,,,0,,,,
钱也不是很多嘛,,,,,,,,,,0,,,,
要那么多钱干嘛,,,,,,,,,,0,,,,
钱多了你会糟蹋,,,,,,,,,,0,,,,
你可以去学C-Low,,,,,,,,,,0,,,,
拿钱滚动钱 又或者买辆私人座驾,,,,,,,,,,0,,,,
不用挤坐中间,,,,,,,,,,0,,,,
或者花个几十万增强工作室的火力,,,,,,,,,,0,,,,
有女友的时候这时要小心,,,,,,,,,,0,,,,
LV Prada Gucci Chanel 包包,,,,,,,,,,0,,,,
从头要武装到脚,,,,,,,,,,0,,,,
那分手赶早不赶巧,,,,,,,,,,0,,,,
旁人的眼光或许猜测你只是侥幸,,,,,,,,,,0,,,,
100万并不多这时候要请你小心,,,,,,,,,,0,,,,
有了100万你是不是就真的不吃早餐,,,,,,,,,,0,,,,
有了100万你是不是就真的不去上班,,,,,,,,,,0,,,,
有了100万你是不是就只听A$AP,,,,,,,,,,0,,,,
放弃Kendrick Taylor Gang 爱上Joey Bada$$,,,,,,,,,,0,,,,
我去** 第一次看见钱吗,,,,,,,,,,1,,,,
一群人围观你像显微镜般微观你,,,,,,,,,,0,,,,
晚上约你打牌是为了让你赔干净,,,,,,,,,,1,,,,
我就是不用解释 劣质的戒指带在我手,,,,,,,,,,0,,,,
像是***娘想把我给劫持,,,,,,,,,,1,,,,
我有些上头 必须赶紧走,,,,,,,,,,0,,,,
把你的思维交给我加在歌词里头,,,,,,,,,,0,,,,
我拿着KTV的麦通宵的吼 Yeah,,,,,,,,,,0,,,,
没Money搭不上我一句,,,,,,,,,,1,,,,
就算是Nami Girl 像Jay-Z,,,,,,,,,,0,,,,
Baby 你是Loli而我是疯子ODB,,,,,,,,,,0,,,,
买WuTang全球一张专辑 逗B,,,,,,,,,,1,,,,
把钱包勒紧 抓紧银行卡不给老婆这一百万,,,,,,,,,,0,,,,
调音台是MOTU 他麦克是U87,,,,,,,,,,0,,,,
