困难自己能扛,,,,,,,,0
有什么可怕,,,,,,,,0
曾经的年少轻狂,,,,,,,,0
一起飞翔的伙伴,,,,,,,,0
是谁剪掉了你的翅膀,,,,,,,,0
现在是快乐还是悲伤,,,,,,,,0
我怕老了以后,,,,,,,,0
不管肯定或否定,,,,,,,,0
干杯后依然能保持清醒,,,,,,,,0
长亭外古道边,,,,,,,,0
芳草碧连天,,,,,,,,0
晚风扶柳笛声残,,,,,,,,0
夕阳山外山,,,,,,,,0
天之涯地之角,,,,,,,,0
知交半零落,,,,,,,,0
一壶浊酒尽余欢,,,,,,,,0
今宵别梦寒,,,,,,,,0
曾经每天都混在一起my homies,,,,,,,,0
谁还记得那段时间,,,,,,,,0
我最爱听的nelly,,,,,,,,0
现在已经不流行,,,,,,,,0
回不去的曾经,,,,,,,,0
就像看着你远走的背影,,,,,,,,0
变得模糊不清,,,,,,,,0
我说再来写首歌吧,,,,,,,,0
他都不想唱了,,,,,,,,0
去年还祝我生日快乐,,,,,,,,0
今天可能忘了,,,,,,,,0
分道扬镳,,,,,,,,0
各自面对人生的挫折,,,,,,,,0
总说自己没变,,,,,,,,0
假装那年欢笑还在定格,,,,,,,,0
还在定格还在定格,,,,,,,,0
我们听的歌,,,,,,,,0
还在定格还在定格,,,,,,,,0
看着马路上的车,,,,,,,,0
抱怨宵夜人怎么那么多,,,,,,,,0
口头禅还在说,,,,,,,,0
仿佛没变过,,,,,,,,0
时间却已经成蹉跎,,,,,,,,0
你选什么方向,,,,,,,,0
不管哪条路上,,,,,,,,0
滚到滚到浑身是伤,,,,,,,,1
开始盼着衣锦还乡,,,,,,,,0
曾经的大梦想换成了小愿望,,,,,,,,0
那是你的成长,,,,,,,,0
我却正准备远航,,,,,,,,0
长亭外古道边,,,,,,,,0
芳草碧连天,,,,,,,,0
晚风扶柳笛声残,,,,,,,,0
夕阳山外山,,,,,,,,0
天之涯地之角,,,,,,,,0
知交半零落,,,,,,,,0
一壶浊酒尽余欢,,,,,,,,0
今宵别梦寒,,,,,,,,0
现在起的每分钟,,,,,,,,0
不再为你有任何冲动,,,,,,,,0
每字每句每次触碰,,,,,,,,0
都只会让我更刺痛,,,,,,,,0
是我看不懂,,,,,,,,0
是我太相信,,,,,,,,0
别太在意,,,,,,,,0
我在吵,,,,,,,,0
在包厢里肆无忌惮的叫着,,,,,,,,0
我在搞笑,,,,,,,,0
任谁也不能再轻易把我的心吊着,,,,,,,,0
把我灌醉,,,,,,,,0
别安慰我有的没 我解释的很累,,,,,,,,0
我只是刚才 被一杯酒,,,,,,,,0
不小心呛出了眼泪,,,,,,,,0
就让我放肆一整宿 不求救,,,,,,,,0
没人再带我坐上回家的班车,,,,,,,,0
这感觉真的好吗,,,,,,,,0
我的全世界现在在别人手心躺着,,,,,,,,0
英雄是要拯救,,,,,,,,0
你一直觉得我试图掌握你吗,,,,,,,,0
我给你自由让你走,,,,,,,,0
想尝谁的唇就去牵谁的手,,,,,,,,0
所有狼藉我来收,,,,,,,,0
输出的回忆数据把他们整理到一起,,,,,,,,0
那些玩偶也被一并打包到漆黑一片无人的谷底,,,,,,,,0
站在路灯下我和你两相望,,,,,,,,0
情感与理智在我内心不停地两相撞,,,,,,,,0
我笑得真吗 嘱咐的几句你在听吗,,,,,,,,0
我们的喜帖街,,,,,,,,0
今天就这样徒手拆吧,,,,,,,,0
现在起的每分钟,,,,,,,,0
我们就相隔两个宇宙,,,,,,,,0
曾经那些快乐,,,,,,,,0
别让它太寂寞,,,,,,,,0
你送的花 你写的字,,,,,,,,0
字里行间每一句爱我的台词,,,,,,,,0
开始珍藏最后 却被滴上墨水的白纸,,,,,,,,0
被你拉住的手 偷亲的脸 放开的手,,,,,,,,0
我到底该做什么才能把这一切扼杀在你的背影里面,,,,,,,,0
暴雨天的空房间,,,,,,,,0
蜷缩在窗户的前面,,,,,,,,0
没有力气拉开窗帘,,,,,,,,0
和你送的花一起凋谢,,,,,,,,0
这是梦吗 可我感觉得到痛啊,,,,,,,,0
你带走的行李和我的心难道感觉不到重吗,,,,,,,,0
绅士要放得下,,,,,,,,0
我要多假装,,,,,,,,0
才没能闹出笑话,,,,,,,,0
眼泪就憋回家,,,,,,,,0
对着镜子落吧 它有多廉价,,,,,,,,0
不需要分享 不需要有人替我扛,,,,,,,,0
能量用尽那秒 就等那秒再看清你又何妨,,,,,,,,0
从今后的每秒钟,,,,,,,,0
我们都不再失去什么,,,,,,,,0
也许是我强求,,,,,,,,0
是我不懂,,,,,,,,0
第一眼就想要把你占有,,,,,,,,1
我所有的姿态都已经准备好,,,,,,,,0
像我在高中时候的备考,,,,,,,,0
只多不少,,,,,,,,0
等着情敌出来赛跑,,,,,,,,0
我绝不耍心机绝对不婊,,,,,,,,0
与我能匹配的太少,,,,,,,,0
我是个司机但经验可不老,,,,,,,,1
感受颤动在我胸口它刚好今晚为你兴奋的滚烫,,,,,,,,0
让你只能为我而专注,,,,,,,,0
啤酒还要点上几扎,,,,,,,,0
如果你剩残血我变大乔送你回家,,,,,,,,0
想当更强的法师控你从头到脚趾,,,,,,,,0
如果是你,,,,,,,,0
我的偏执就有了解释,,,,,,,,0
快到我碗里来,,,,,,,,0
就现在,,,,,,,,0
So 快过来,,,,,,,,0
我想我会悄悄的娇娇的,,,,,,,,0
像你夜宵后的那根烟能让你飘飘的,,,,,,,,0
骨子里透的是骄傲却为你收的适时,,,,,,,,0
你发现我的坏脾气不介意被你治治,,,,,,,,0
我还在等待你的cue,,,,,,,,0
却想不到还有什么借口,,,,,,,,0
如果我不矜持,,,,,,,,0
一定是有心事,,,,,,,,0
两眼放光终于从石头里找到了金子,,,,,,,,0
你姗姗来迟,,,,,,,,0
我妆容也保持精致,,,,,,,,0
备战的战士,,,,,,,,0
想尽快占领领土,,,,,,,,0
你能不能守住,,,,,,,,0
还是根本不愿制止,,,,,,,,0
想要说的话都想说给你听,,,,,,,,0
也怕把你吓跑所以脚步放的很轻,,,,,,,,0
可以说吗,,,,,,,,0
我口直心快,,,,,,,,0
搬进你的心里当你随身WIFI,,,,,,,,0
只要一句话,,,,,,,,0
快到我碗里来,,,,,,,,0
就现在 come on and take me down boy,,,,,,,,0
装进我的口袋,,,,,,,,0
言语很厉害,,,,,,,,0
行动更变态,,,,,,,,0
就现在 现在就take me down boy,,,,,,,,0
快过来 talk to me boy,,,,,,,,0
我说不是你的想都别想,,,,,,,,0
把手拿开你可以再换个信仰,,,,,,,,0
根本不需要你假意欣赏,,,,,,,,0
上位你还得靠男人来垫脚,,,,,,,,1
丢人显眼扯动嘲笑你的嘴角,,,,,,,,0
回头想要逃离现场我说你得趁早,,,,,,,,0
曾经 错过的真心 不懂得珍惜,,,,,,,,0
得不到回应 你就堕落你自己,,,,,,,,0
劝你适可而止 别等到来不及,,,,,,,,0
没能抓住时机,,,,,,,,0
沉迷在每个灯红酒绿的包房,,,,,,,,1
醉生梦死每天都不停在换床,,,,,,,,1
只要有车有房,,,,,,,,0
你说管他妈的是谁有老婆都要抢,,,,,,,,1
这男人摆明只想要你张大嘴帮他口,,,,,,,,1
你还说看到真情流露,,,,,,,,0
说我嫉妒你得宠,,,,,,,,0
你就像是快疯了,,,,,,,,0
脊梁骨戳崩了,,,,,,,,0
怪我温文尔雅,,,,,,,,0
你快上火了,,,,,,,,0
我劝你也别再错了,,,,,,,,0
做人太狂妄迟早受重创,,,,,,,,0
给你点颜色你就开染坊,,,,,,,,0
你下不了厨房还想上厅堂,,,,,,,,0
想要得到的美好都被你摧毁了,,,,,,,,0
怪不来别人谁让你愚昧无知要张开腿呢,,,,,,,,1
我们不熟 we are not friends,,,,,,,,0
把你列为通缉犯,,,,,,,,0
悬赏金先开七万,,,,,,,,0
让所有的路人都有期盼,,,,,,,,0
这时代鬼话都有人相信,,,,,,,,0
他讲得僵硬,,,,,,,,0
竟然还有人拿小号在背后假装成我的闺蜜,,,,,,,,0
听说你知道我很多秘密,,,,,,,,0
抽空 都爆出来 让我听听,,,,,,,,0
我当观众 看看你编剧的造诣,,,,,,,,0
让我公正评价几颗星星,,,,,,,,0
原来拉开和你的比分前,,,,,,,,0
你早就把不满加涨,,,,,,,,0
我酒后都吐真言,,,,,,,,0
所以我才不敢撒谎,,,,,,,,0
正飞的风筝 神经全绷着,,,,,,,,0
想把身边的人全部看通彻,,,,,,,,0
我的段位在上升,,,,,,,,0
却不恋于战争,,,,,,,,0
只专注灵感如何全喷射,,,,,,,,0
我轻轻垫脚尖在这走,,,,,,,,0
隐藏我身份赛车手,,,,,,,,0
我名字在网页千百热搜,,,,,,,,0
你只能去演绎着败者寇,,,,,,,,0
我们不熟 we are not friends,,,,,,,,0
把你列为通缉犯,,,,,,,,1
悬赏金先开七万,,,,,,,,0
让所有的路人都有期盼,,,,,,,,0
这时代鬼话都有人相信,,,,,,,,0
他讲得僵硬,,,,,,,,0
竟然还有人拿小号在背后假装成我的闺蜜,,,,,,,,0
见面冲我假笑 背后却捅刀,,,,,,,,1
你不如当面骂偏要想损招,,,,,,,,1
你的鬼话 让我为你爆灯,,,,,,,,1
现在轮到我来发言对你炮轰,,,,,,,,1
本来这些小儿科我不该理,,,,,,,,0
直接把你装到小人的布袋里,,,,,,,,1
可我突然不爽想发泄,,,,,,,,1
于是这次爆灯成了我写歌的附带品,,,,,,,,0
盼着真心换真心,,,,,,,,0
可聪明人说我半根筋,,,,,,,,0
这世界哪有绝对的好意,,,,,,,,0
他的邪恶是画外音,,,,,,,,0
别假装了解我的生活,,,,,,,,0
我们没有交涉,,,,,,,,0
你这种人我怎么可能交过,,,,,,,,0
你在忙着嫉妒我在日夜苦练技术,,,,,,,,0
所以我们人生轨迹早就交错,,,,,,,,0
我们不熟 we are not friends,,,,,,,,0
把你列为通缉犯,,,,,,,,0
悬赏金先开七万,,,,,,,,0
让所有的路人都有期盼,,,,,,,,0
这时代鬼话都有人相信,,,,,,,,0
他讲得僵硬,,,,,,,,0
竟然还有人拿小号在背后假装成我的闺蜜,,,,,,,,0
我们不熟 we are not friends,,,,,,,,0
把你列为通缉犯,,,,,,,,0
悬赏金先开七万,,,,,,,,0
让所有的路人都有期盼,,,,,,,,0
这时代鬼话都有人相信,,,,,,,,0
他讲得僵硬,,,,,,,,0
竟然还有人拿小号在背后假装成我的闺蜜,,,,,,,,0
在背后 他们偷偷议论我,,,,,,,,0
菜鸟的技术妄想击准我,,,,,,,,1
凑巧被我听见,,,,,,,,0
不用兵剑,,,,,,,,0
用机关枪的语速,,,,,,,,0
他们就分不清方向右还左,,,,,,,,0
我只在静态,,,,,,,,0
和我自己在竞赛,,,,,,,,0
你管我什么态度,,,,,,,,0
我爱放着弹幕,,,,,,,,0
越毒的话越不能把我击败,,,,,,,,0
那条延续的线,,,,,,,,0
插在目中的耀眼的剑,,,,,,,,0
看那是光还是电,,,,,,,,0
那你信不信我随你的便,,,,,,,,0
我随时都能弓起我受伤的背,,,,,,,,0
看世界总是布满着邪恶的罪,,,,,,,,0
有几个永远窥视着伊甸的贼,,,,,,,,0
只想得到繁华却怕落尽的胚,,,,,,,,0
你不是沉默就是胡说,,,,,,,,0
又要快活又要解脱,,,,,,,,0
你生下来就是为了取悦,,,,,,,,0
如果你不行动就不会得到收获,,,,,,,,0
我的房间贴满金色的壁纸,,,,,,,,0
这气质把骄横的玫瑰都溺死,,,,,,,,0
这必是我写下的故事变历史,,,,,,,,0
纸牌做的桥 玻璃做的鸟,,,,,,,,0
自大或自卑 伟大或渺小,,,,,,,,0
云涌再风起 什么是真理,,,,,,,,0
海市蜃楼也就仅此而已,,,,,,,,0
世间一切 就像南柯一梦,,,,,,,,0
没有永恒 像刺入的针,,,,,,,,0
像刺入的根 是刺下的人,,,,,,,,0
比你刺中的深,,,,,,,,0
童心未泯埋于大火之中,,,,,,,,0
在深秋寒冬感受热烈的风,,,,,,,,0
你们总是分不清什么所需什么所求什么是爱什么是依靠,,,,,,,,0
最后只能被摆布才有了感触,,,,,,,,0
现在跟着我,,,,,,,,0
堆满瓦砾的城堡,,,,,,,,0
只有使用武器才能对得起称号,,,,,,,,0
星辰下我好苦恼,,,,,,,,0
什么时候才能听不见看不见穿过针眼躲尘嚣,,,,,,,,0
而我什么都没有,,,,,,,,0
那时才敢,,,,,,,,0
作为孤独的猎手是我留下的线索,,,,,,,,0
为有更多的时间,,,,,,,,0
为了更大的权利,,,,,,,,0
让我更不能停歇,,,,,,,,0
能做更大的决定,,,,,,,,0
不止为了我自己,,,,,,,,0
不能停留在这里,,,,,,,,0
人生一次就过瘾,,,,,,,,0
我用胭脂沾墨笔,,,,,,,,0
书下女人的话语,,,,,,,,0
我是下一个话题,,,,,,,,0
我是下一个话题,,,,,,,,0
到底谁是混圈*,,,,,,,,1
你也只配帮我咬,,,,,,,,1
你那超嗲的声音唱饶舌实在搞笑,,,,,,,,0
还没红你就过气,,,,,,,,0
只能*着免费的*,,,,,,,,1
都不用我动手 你自己把你自己**,,,,,,,,1
看着爸妈的鬓角 你还没有韵脚,,,,,,,,1
你自嘲说大器晚成那样子实在搞笑,,,,,,,,1
放话说和我solo 没赢过一场battle,,,,,,,,1
你到底有什么资格和小爷明争暗斗,,,,,,,,1
你写着烂歌 还开着烂车,,,,,,,,1
怎么还好意思自我介绍说是rapper,,,,,,,,0
全都在跟风 把技巧卖弄,,,,,,,,0
这种货色凭什么得到我尊重,,,,,,,,1
饶舌的黄金年代 *度让你**,,,,,,,,1
卖HIGH的全都,,,,,,,,0
都在急不可耐 拿着翻唱到处晒,,,,,,,,0
站在街边给你几块就以为自己超大牌,,,,,,,,0
我管你什么水准一流二流还是三流,,,,,,,,1
在我面前只是路人就算你JI破头,,,,,,,,1
我写我自己的歌 我flow你猜不透,,,,,,,,0
不想和你交朋友最多让你跟着roll,,,,,,,,0
我知道你比不起,,,,,,,,0
我根本就懒得理,,,,,,,,0
别来我的地盘其他随便你,,,,,,,,0
请收起你的傲气,,,,,,,,0
你就是个弟中弟,,,,,,,,1
想要我名片叫声爸爸也许有戏,,,,,,,,1
你臭名远扬 我越来越强,,,,,,,,1
我作品翻倍炸你却还在彷徨,,,,,,,,0
你整天放PI 小爷却遗世独立,,,,,,,,1
就你这样的loser还他MA想成风气,,,,,,,,1
都想往上走 做梦都想往上走,,,,,,,,0
为了dirty money全都JI的头破血流,,,,,,,,1
出了名的mc歌词凶猛如野兽,,,,,,,,0
我只觉得他们身上一股铜臭,,,,,,,,0
就现在 讨厌我的全部来,,,,,,,,0
别说我太坏 是你太菜,,,,,,,,1
Ask why 找不到你存在,,,,,,,,0
没有天赋的人把路越走越窄,,,,,,,,1
没有天赋 你就放弃这道路,,,,,,,,0
别装模作样整天穿着**裤,,,,,,,,1
承认你是个loser 该服输就服输,,,,,,,,1
不然遇见*度让你死都不能瞑目,,,,,,,,1
记得小时候单车前座那个高大背影,,,,,,,,0
篮筐装着我的书包还有今晚下酒的花生米,,,,,,,,0
还不懂什么是安全感但他在一直为我遮风挡雨,,,,,,,,0
无条件包容我的种种任性,,,,,,,,0
是他一直让我饱受宠溺,,,,,,,,0
躲在他身后我可以免受爸妈责怪语气,,,,,,,,0
偷偷塞给我零用钱让我别亏待自己,,,,,,,,0
有求必应 直到我长大独自离乡背井,,,,,,,,0
他的大手和笑容是我最牢靠的守护,,,,,,,,0
经历磨难那时生命就是最大赌注,,,,,,,,0
一身傲骨 他从不轻易服输,,,,,,,,0
艺术家的气质教我如何面对人情世故,,,,,,,,0
那个早晨 朦胧电话响起耳畔,,,,,,,,0
那头的眼泪说我们已经天人两岸,,,,,,,,0
在生命尽头走向解脱留下太多遗憾,,,,,,,,0
会慢慢开始习惯 谢谢曾有你陪伴,,,,,,,,0
他们去了哪里,,,,,,,,0
海的那边还是天际,,,,,,,,0
无法续写回忆心中总是不断想起,,,,,,,,0
属于我们的交集此刻定格在原地,,,,,,,,0
或许他们已经忘却前世记忆,,,,,,,,0
或许他们已经不再认得往昔,,,,,,,,0
或许在另个世界他们已有新的言语,,,,,,,,0
如果再见我们缘分是否还能延续,,,,,,,,0
她慈祥的笑直到现在还在脑海萦绕,,,,,,,,0
是她用温柔耐心教导我待人处事都要有礼貌,,,,,,,,0
从小生活大小事都由她细心照料,,,,,,,,0
用爱滋养我 就像暖阳照耀,,,,,,,,0
她喜欢轻声细语讲述着过往,,,,,,,,0
也不去多提那些辛酸乐观是她信仰,,,,,,,,0
烹调的美食虽然称不上饕餮,,,,,,,,0
但在我记忆中那种味道别人无法超越,,,,,,,,0
说缘分不浅 迎接我来到人世,,,,,,,,0
说心照不宣 传授我才华文字,,,,,,,,0
她是恩师 造就我独立思考方式,,,,,,,,0
她是天使 在我心中种下善良种子,,,,,,,,0
她离开 让我初次面对生死离别,,,,,,,,0
也独自眼泪溃堤 彷徨在陌生的街,,,,,,,,0
心中祈祷总有一天我们还会相见,,,,,,,,0
他们去了哪里,,,,,,,,0
海的那边还是天际,,,,,,,,0
无法续写回忆心中总是不断想起,,,,,,,,0
属于我们的交集此刻定格在原地,,,,,,,,0
或许他们已经忘却前世记忆,,,,,,,,0
或许他们已经不再认得往昔,,,,,,,,0
或许在另个世界他们已有新的言语,,,,,,,,0
如果再见我们缘分是否还能延续,,,,,,,,0
Mix by 扒皮Studio,,,,,,,,0
是不是更完整的灵魂才能把你吸引,,,,,,,,0
你不是综合得分top1却是我的极品,,,,,,,,0
我保持距离又总犯规刻意靠近,,,,,,,,0
我让你走开却又期待你的故意挑衅,,,,,,,,0
被自己劈成两半,,,,,,,,0
心口不一的惨案,,,,,,,,0
每一句留下陪我都开玩笑说成滚蛋,,,,,,,,1
情话憋出内伤都能写成一张专辑,,,,,,,,0
我也知道你从不喜欢太过复杂的关系,,,,,,,,0
慌,,,,,,,,0
不是我讲得太夸张,,,,,,,,0
在胸口堵着一支枪,,,,,,,,0
甚至想让你有麻烦我才能冲在最前面帮,,,,,,,,0
没有任何人助阵,,,,,,,,0
你占我快乐最大部分,,,,,,,,0
所以绝不开口打破现状,,,,,,,,0
可能你是我尝不到的dessert,,,,,,,,0
想说舍不得和你相反方向前进,,,,,,,,0
想让你面对我然后直视我的眼睛,,,,,,,,0
你读不懂我说不出口喜欢还嘴硬,,,,,,,,0
不喜欢这里除非是有你在的北京,,,,,,,,0
想重新遇见你,,,,,,,,0
为自己努力以更高的等级,,,,,,,,0
现在不算恰当时机也不想约束你,,,,,,,,0
如果伸手碰不到你也失去了意义,,,,,,,,0
原谅我以后没有办法看别人叫你baby,,,,,,,,0
不会再浪费时间凹着造型引你注意,,,,,,,,0
也许未来的你是为我准备的惊喜,,,,,,,,0
所以先别做我另一半就只做我homie,,,,,,,,0
才离开没多久就开始担心,,,,,,,,0
开始担心 今天的你到底过得好不好,,,,,,,,0
整个画面是你 占满我整个思绪 在夜里想你想你想的睡不着,,,,,,,,0
怀念你嘴嘟嘟那可爱的模样,,,,,,,,0
还依赖的是你 身上那迷人的芳香,,,,,,,,0
我的快乐是你 我的悲伤是你 你的唇你的眼是我这一生都无法抹去的记忆,,,,,,,,0
穿过云层我试着努力向你奔跑,,,,,,,,0
爱才送到 你却已在别人怀抱,,,,,,,,0
就是开不了口 让她知道,,,,,,,,0
就是那么简单几句 我办不到,,,,,,,,0
整颗心悬在半空 我只能够远远看着,,,,,,,,0
这些 我都做的到 但那个人已经不是我,,,,,,,,0
失落的沙洲到底遗失的是谁的吻 亚当和夏娃的结局从来不该只有恨,,,,,,,,0
亲口承诺过的让拥吻来做见证人 亲手摧毁的就让时间来掩盖伤痕,,,,,,,,0
你离开后 留下的空位 让心筑起高墙后再加强防卫,,,,,,,,0
被拔掉了刺 的那朵玫瑰 每次呼吸都只能够加速 它的枯萎,,,,,,,,0
开不了口让你知道,,,,,,,,0
穿过云层我试着努力向你奔跑,,,,,,,,0
爱才送到 你却已在别人怀抱,,,,,,,,0
就是开不了口让他知道,,,,,,,,0
我一定会呵护着你也逗你笑,,,,,,,,0
你对我有多重要,,,,,,,,0
我后悔没让你知道 安静的听你撒娇看你睡着一直到老,,,,,,,,0
就是开不了口 让她知道,,,,,,,,0
就是那么简单几句 我办不到,,,,,,,,0
整颗心悬在半空 我只能够远远看着,,,,,,,,0
这些 我都做的到 但那个人已经不是我,,,,,,,,0
别说我们相同,,,,,,,,0
也不是完全相反两种,,,,,,,,0
我看见她是你的梦,,,,,,,,0
从捂住脸的指缝,,,,,,,,0
都没有旧照片,,,,,,,,0
脑海里反复排练争吵后你说抱歉,,,,,,,,0
好的也记得比如需要时你都出现,,,,,,,,0
你喜欢那种又美又好骗,,,,,,,,0
祝福你下一次初恋,,,,,,,,0
yeah 你从来都不擅长演戏,,,,,,,,0
看得多了瞎的烂的演技,,,,,,,,0
收到你短讯说想我的New Year Eve,,,,,,,,0
在台北101搂着新的蜜,,,,,,,,0
被距离 拉长的 时间线,,,,,,,,0
没什么 好说也 别见面,,,,,,,,0
你编的借口自己都嫌蹩脚,,,,,,,,0
重新迷恋新的就能够戒掉,,,,,,,,0
我是千万分之一用尽你运气才能得到的奖品,,,,,,,,0
是地狱模式游戏花光金币也不能通关就趁早放弃,,,,,,,,0
我会和你玩个游戏,,,,,,,,0
是因为知道你也不是那种宅女,,,,,,,,0
跟我交手过的女孩,,,,,,,,0
没人像你这样,,,,,,,,0
在每次谎言背后,,,,,,,,0
居然说我演的更像,,,,,,,,0
反正你我都懂,,,,,,,,0
爱玩又猜测有没有结果,,,,,,,,0
城市的夜空中没人能看透的只剩下一家灯火,,,,,,,,0
对你来说可能谁都一样不会拒绝,,,,,,,,0
享受过程刺激后却缺少一种细节,,,,,,,,0
准备脱掉那层表面,,,,,,,,0
现在看谁表现,,,,,,,,0
我也知道我们两个并不好骗,,,,,,,,0
aye 女孩们都很可爱,,,,,,,,0
心里的想法我不会去猜,,,,,,,,0
说不准哪位在我怀里抱怨,,,,,,,,0
可能就是我的菜,,,,,,,,0
别说我们相同,,,,,,,,0
也不是完全相反两种,,,,,,,,0
我看到她是你的梦,,,,,,,,0
从捂住脸的指缝,,,,,,,,0
低段位互相挑逗,,,,,,,,0
找机会提前收手,,,,,,,,0
我是我自己都不懂的那一种,,,,,,,,0
只专注片刻享受,,,,,,,,0
多巴胺错误作用,,,,,,,,0
你是我也搞不太懂的那一种,,,,,,,,0
我不知道现在有多少人为了生活在烦恼,,,,,,,,0
我不知道能陪我到最后的有多少,,,,,,,,0
偶尔看到聊天记录每一页每一条,,,,,,,,0
说我那么重要怎么了我却只是想笑,,,,,,,,0
总有些眷恋想控制情绪不去想以前,,,,,,,,0
能暂时麻痹自己的只有啤酒和香烟,,,,,,,,0
也许是我善变 一个人的房间,,,,,,,,0
闭上眼全部都是支离破碎的画面,,,,,,,,0
你了解我吗 知道我在痛什么吗,,,,,,,,0
难过需要什么啊 不知道你还整天说要陪我吗,,,,,,,,0
你懂我吗 认得我有几年了吗,,,,,,,,0
知道我习惯吗 就这样还敢来 和我说 你爱我吗,,,,,,,,0
也许就像她说过的 不会再认真了,,,,,,,,0
可还是会觉得难过 会有一点舍不得,,,,,,,,0
多少人一口一个 变成这样真的不怪我,,,,,,,,0
都说了不怪我 说我贱怎么还好意思呢,,,,,,,,0
有把你放在心里过 也曾给了你不只一个承诺,,,,,,,,0
记得你曾经有说过 到了世界末日都会陪着我,,,,,,,,0
用这么操蛋的台词敷衍我 我却全部都相信了,,,,,,,,0
能怎么办呢只能苦笑着说 会过去的都记不起了 都是loser,,,,,,,,0
凌晨三点了却还不想睡,,,,,,,,0
没有喝酒还是会有一点醉,,,,,,,,0
每天回到家里总是会觉得很累,,,,,,,,0
太多心事没人能说 感到过疲惫,,,,,,,,0
身边走过的人都成了一对对,,,,,,,,0
为什么人都一定要那么虚伪,,,,,,,,0
讨厌你亲爱的称谓 对谁都宝贝宝贝,,,,,,,,0
我知道在所有人心里我 永远都不会是第一位,,,,,,,,0
你了解我吗 知道我在痛什么吗,,,,,,,,0
难过需要什么啊 不知道你还整天说要陪我吗,,,,,,,,0
你懂我吗 认得我有几年了吗,,,,,,,,0
知道我习惯吗 就这样还敢来和我说你很爱我吗,,,,,,,,0
凌晨三点了却还不想睡,,,,,,,,0
没有喝酒还是会有一点醉,,,,,,,,0
每天回到家里总是会觉得很累,,,,,,,,0
太多心事没人能说 感到过疲惫,,,,,,,,0
身边走过的人都成了一对一对,,,,,,,,0
为什么人都一定要那么虚伪,,,,,,,,0
讨厌你亲爱的称谓 对谁都宝贝宝贝,,,,,,,,0
我知道在所有人心里我 永远都不会是第一位,,,,,,,,0
这里也曾经有过亲情爱情友情,,,,,,,,0
可我明白现在开始只有我自己,,,,,,,,0
有的时候我只是一个人幻想刺激,,,,,,,,0
更多的时候却只是看着别人憧憬,,,,,,,,0
如果耳边的话语都是你没有实力,,,,,,,,0
费劲听别人嚼舌你 你那又是何必,,,,,,,,0
不如戴上耳机把自己隔离让他们继续,,,,,,,,0
再争下去没有任何意义,,,,,,,,0
你了解我吗 知道我在痛什么吗,,,,,,,,0
难过需要什么啊不知道你还整天说要陪我吗,,,,,,,,0
你懂我吗认得我有几年了吗,,,,,,,,0
知道我习惯吗 就这样还敢来和我说你爱我吗,,,,,,,,0
怎么突然之间不知道,,,,,,,,0
该怎么面对面,,,,,,,,0
不知道怎样表达自己适应你的改变,,,,,,,,0
怎么才会让自己更能靠近你的身边,,,,,,,,0
我忘了怎样呼吸,,,,,,,,0
甚至忘了现在的时间,,,,,,,,0
若是我会迷路,,,,,,,,0
那么你是我的眼,,,,,,,,0
让我觉得安全,,,,,,,,0
你的心,,,,,,,,0
我才能看得见,,,,,,,,0
曾经我的谁的眼泪,,,,,,,,0
现在你来把我牵,,,,,,,,0
我想的很简单 情撑起来,,,,,,,,0
你就在我身边,,,,,,,,0
就是这样一直不断给你,,,,,,,,0
输入能量源,,,,,,,,0
在你心情不好的时候才有电,,,,,,,,0
担心你会被骗,,,,,,,,0
把你心愿都实现,,,,,,,,0
把生活负能量都赶走,,,,,,,,0
充实着每一天,,,,,,,,0
按你的要求,,,,,,,,0
家里有属于你的房间,,,,,,,,0
我也想每天醒来都能看见你,,,,,,,,0
监督每天早睡不让你有黑眼圈,,,,,,,,0
虽然你总是吵闹在我耳边,,,,,,,,0
若是我会迷路,,,,,,,,0
那么你是我的眼,,,,,,,,0
让我觉得安全,,,,,,,,0
你的心,,,,,,,,0
我才能看得见,,,,,,,,0
曾经我落下的眼泪,,,,,,,,0
现在你来帮我捡,,,,,,,,0
我想的很简单 清晨起来,,,,,,,,0
有你在我身边,,,,,,,,0
一次就够,,,,,,,,0
就让我把你抓住,,,,,,,,0
不管过去怎样,,,,,,,,0
反正我是你的以后,,,,,,,,0
你所有的安全都由我来保护,,,,,,,,0
在你需要拥抱的时候给你温度,,,,,,,,0
我不会让你受到伤害,,,,,,,,0
愿当你的光,,,,,,,,0
给你我的心牵你的双手,,,,,,,,0
站在你身旁,,,,,,,,0
不管未来怎样未知,,,,,,,,0
你也不要惊慌,,,,,,,,0
所有你不喜欢做的都有我来挡,,,,,,,,0
时间 再走,,,,,,,,0
生活也是简单,,,,,,,,0
你想要的都拿去只要你喜欢,,,,,,,,0
我愿意为你去改变,,,,,,,,0
做你的后盾给你安全感,,,,,,,,0
不管是以前是以后现在,,,,,,,,0
都还不算是太晚,,,,,,,,0
脑海里已经粘贴你的各种模样,,,,,,,,0
从没有过的认真,,,,,,,,0
除了你我都不要,,,,,,,,0
喜欢你的调皮喜欢你对我笑,,,,,,,,0
我的肩膀也只留给你一个人靠,,,,,,,,0
若是我会迷路,,,,,,,,0
那么你是我的眼,,,,,,,,0
让我觉得安全,,,,,,,,0
你的心,,,,,,,,0
我才能看得见,,,,,,,,0
曾经我的谁的眼泪,,,,,,,,0
现在你来把我牵,,,,,,,,0
我想的很简单 情撑起来,,,,,,,,0
