到咯明天白天,,,,0
老子想几点起就几点,,,,1
只要愿意所有条条款款都不忌,,,,0
老子明天不上班,,,,1
爽翻 巴适的板,,,,1
老子明天不上班,,,,1
想咋懒我就咋懒,,,,0
老子明天不上班,,,,1
不用见客户装孙子,,,,1
明天不上班,,,,0
可以活出一点真实,,,,0
迷雾迷雾在迷雾,,,,0
我惊觉自己在原地踏步,,,,0
到底是谁把我的心蒙住,,,,0
不想再糊涂,,,,0
迷路迷路迷了路,,,,0
我就彻底被这团迷雾困住,,,,0
谁能够指引我一条路,,,,0
带我走上正途,,,,0
老子两年没上班了也没耽搁,,,,1
做爱做的事穿我爱穿的,,,,0
生活菜单我翻了,,,,0
一般说不喜欢的删了,,,,0
往向往的观摩,,,,0
我让我的音乐来带领我来翻过,,,,0
生命的斑驳文明的干涸,,,,0
老子唱欢了穿过空气给你欢乐,,,,1
请你不要神情都瘫了,,,,0
做点喜欢的事才安乐,,,,0
去把不喜欢的节目关了,,,,0
我就喜欢噼里啪啦叽里呱啦Rap,,,,0
拿到麦克风我就穿梭,,,,0
到我的舞台老子不是干说,,,,1
看到我就联想全场嗨翻了,,,,0
你们喜欢的说唱歌手给我拍手,,,,0
这个担子老子担了,,,,1
所以明天不上班,,,,0
爽翻上台唱翻,,,,0
凭着个人的本事来还生活账单,,,,0
就算不上班,,,,0
你不要说我莫得本事,,,,0
我的歌词本子堆积起来像山,,,,0
真实的表达特别省事,,,,0
直白的本质让你听完咋么忘呢,,,,0
韵脚放三都往我的的唱单放,,,,0
反正明天不上班老子上山唱,,,,1
其实做音乐的要比上班忙,,,,0
莫得灵感的时候望穿墙,,,,0
所以想唱就唱三班想上就上三,,,,0
都是一样的不要乱帮忙,,,,0
你唱不想唱的上不想上的,,,,0
你算不算账呢算不算荒唐,,,,0
迷雾迷雾在迷雾,,,,0
我惊觉自己在原地踏步,,,,0
到底是谁把我的心蒙住,,,,0
不想再糊涂,,,,0
迷路迷路迷了路,,,,0
我就彻底被这团迷雾困住,,,,0
谁能够指引我一条路,,,,0
带我走上正途,,,,0
老子明天不上班,,,,1
爽翻巴适的板,,,,1
老子明天不上班,,,,1
想咋懒我就咋懒,,,,1
老子明天不上班,,,,1
不用见客户装孙子,,,,1
老子明天不上班,,,,1
可以活出一点真实,,,,0
老子明天不上班,,,,1
爽翻巴适的板,,,,1
老子明天不上班,,,,1
想咋懒我就咋懒,,,,1
老子明天不上班,,,,1
不用见客户装孙子,,,,1
老子明天不上班,,,,1
可以活出一点真实,,,,0
又是一个这样的夜晚 睡不着,,,,0
想抽根儿烟却哪儿都 找不到,,,,0
打开窗 扑面而来冰冷的空气,,,,0
旁边的日历告诉我马上就是除夕,,,,0
又是一年就这样离我而去,,,,0
记忆依旧清晰 音容笑貌一字一句,,,,0
太多情绪 尽管生活要继续,,,,0
可我明白有的人永远不能相聚,,,,0
我看见房间的角落放着一双球鞋,,,,0
伤痕累累的她陪我走过了太多日夜,,,,0
我看见桌上的相框 年少的脸庞,,,,0
我的兄弟如今又奔波在何方,,,,0
能走出回忆的人才算的上成熟,,,,0
可如果成熟是赢 那我宁可现在认输,,,,0
让我喘不过气的压力 也许是自找的,,,,0
但放弃 那不是我该做的,,,,0
沉默后反省 清醒 我 不再沉迷,,,,0
失落后回忆 隐情 你 已经远离,,,,0
我披上了大衣 坐上了电梯,,,,0
感受北京1月凌晨的刺骨寒意,,,,0
空旷的街道冷冷清清昏黄的灯光零零星星,,,,0
这座城市只有此刻才安静,,,,0
在白天 它总是充满喧嚣,,,,0
人群川流不息的喧闹 好像在宣告,,,,0
这里的生活 并不轻松,,,,0
理想与现实 要分清楚轻重,,,,0
也许是逃避 也许是坚持,,,,0
这条穷路上陪我的还有笔和纸,,,,0
寻找本质的旅途 我发现了真实,,,,0
就像此时已褪尽浮华的这座城市,,,,0
早已经忘了何时做出的选择,,,,0
只知道做出了选择 就别害怕坎坷,,,,0
早已接受了付出 也不想认输,,,,0
因为我爱她 义务反顾,,,,0
沉默后反省 清醒 我 不再沉迷,,,,0
失落后回忆 隐情 你 已经远离 X2,,,,0
还是穿上衣服准备出门 看见高楼就像是图腾,,,,0
在大街小巷 下班 早上 都爬开跑上是仆人,,,,0
呆到欲望岛上都挖开宝藏 要停下好像是不能,,,,0
都在漂流 一直漂 一直不断漂 都是族人 是不如人,,,,0
脑壳里头张了一个包,,,,0
笑得灿烂仔细看看藏了一把刀,,,,0
诶 咋个办喃问哈自己咋个办喃价值咋个算喃,,,,1
答个案三 迷茫你还耍个蛋蛋 切,,,,1
给你票儿撒一把 妹儿撒一把 耗子药撒一把,,,,1
看刀魔鬼都对到 么 会找你耍 fuck,,,,1
收拾不到利益都不得客气,,,,0
看到钱 喊句 big daddy,,,,1
你不客气 我不客气 说个屁,,,,1
肯定活到腻还是莫得戏,,,,0
优胜劣汰还是保持非常激烈,,,,0
你不用奇怪人与动物莫得区别,,,,0
一代一代不断换到提升逼格,,,,0
一直不会熄灭 被欲望打了鸡血,,,,0
变成钱的狗 权的狗 有莫得嫌的 No,,,,1
嫌的都举手 不嫌的全部全部跟到走,,,,0
看举的手都在心口现实中都没有,,,,0
所以都全部都被喇叭吼的全部都会走,,,,0
背你妈的时 背你 背你 妈的时,,,,1
背你妈的 全部都是背你妈的时,,,,1
对的 对生活没啥子好多的背你妈的时,,,,1
背你妈的 全部都是 被你妈的时,,,,1
你活到哪的 朋友 来错地方 从不从走,,,,0
你迷失在你手上拿起的东西 那甩不甩个空手,,,,0
还是等人把你轰走 或者等人把你哄走,,,,1
我是你肯定不得干 老子看 准方向使劲蹿,,,,1
先甩了那些眼前根本不需要的束缚 老子动作肯定不得慢,,,,1
爽一时毁一辈子不划算 老子宁愿自由散漫,,,,1
也绝对不可能和那些王八蛋一起混 最后把个人混成王八蛋,,,,1
想都不要想 不可能就是不可能 杂可能有可能想都不要想,,,,0
要问时间得不得给你发奖 关键是看你娃现在脑壳是杂想,,,,1
也可以当瓜麻批以后变成老胎神 天到黑屋头上个麻批网,,,,1
然后看到我 雀到我 盯到我 声音一天比一天吼得响,,,,1
变成钱的狗 权的狗 有莫得嫌的 No,,,,1
嫌的都举手 不嫌的全部全部跟到走,,,,0
看举的手都在心口现实中都没有,,,,0
所以都全部都被喇叭吼的全部都会走,,,,0
背你妈的时 背你 背你 妈的时,,,,1
背你妈的 全部都是背你妈的时,,,,1
对的 对生活没啥子好多的背你妈的时,,,,1
背你妈的 全部都是 被你妈的时,,,,1
离开世界之前 一切都是过程,,,,0
活著不难 最难的是做人,,,,0
在移开的眼神里 代表著默认,,,,0
这一切过程 我们曾经爱或恨,,,,0
离开世界之前 一切都是过程,,,,0
活著不难 最难的是做人,,,,0
在移开的眼神里 代表著默认,,,,0
这一切过程 我们曾经爱或恨,,,,0
那些以为是结果 其实是每一站,,,,0
每过一站 不断开始著每一段,,,,0
每一晚 每个抉择没选的每一半,,,,0
都在疑问你有没有遗憾,,,,0
你没有看过的陌生的脸,,,,0
更热或更冷的水,,,,0
更软或更狠的嘴,,,,0
更深刻的 怎么体会 谁的眼神最深邃,,,,0
怎么体会 哪种笑容最珍贵,,,,0
最忘不了 什麽事实你最放不掉,,,,0
忘不了的黑暗 忘不了的光,,,,0
忘不了的安心 忘不了的慌,,,,0
正经历的人们呐 那都是过程,,,,0
那都是过程,,,,0
一切都是过程,,,,0
那都是过程,,,,0
我们把希望寄托在道路城市,,,,0
精神寄托电影音乐文字,,,,0
人们记录着 他们说的真实,,,,0
如此 你只知道结局的故事,,,,0
写下结果 因为人们爱追溯,,,,0
省略过程 因为时间爱催促,,,,0
他们挥舞手跟脚 追捕着分秒,,,,0
你归属感真小 又正巧没有退路,,,,0
文字没灵魂 是散落的笔画,,,,0
我起身又捡起散落的笔,,,,0
再创作时重新排列散落的记忆,,,,0
下笔重现 每个看过的你,,,,0
每个散落的你 被捕捉在底片,,,,0
有时一个转身 感动产生在里面,,,,0
如果不屑纪念 没结果的经验,,,,0
于是 过程是风景 结果 是明信片,,,,0
重要是过程,,,,0
一切都是过程,,,,0
重要是过程,,,,0
都是过程,,,,0
离开世界之前 一切都是过程,,,,0
活着不难 最难的是做人,,,,0
在移开的眼神里 代表着默认,,,,0
这一切过程 我们曾经爱或恨,,,,0
这一切过程 我们曾经爱或恨,,,,0
在移开的眼神里 代表着默认,,,,0
活着不难 最难的是做人,,,,0
离开世界之前 一切都是过程,,,,0
一切都是过程,,,,0
都是过程,,,,0
都是过程,,,,0
在悠悠扬起的 回忆歌声里,,,,0
我忍不住想告诉你一段,,,,0
用青春岁月谱写出来的 故事...,,,,0
故事的开始,,,,0
他常要犹豫很多选择,,,,0
头发的长度 鞋子的颜色,,,,0
他常要面对很多抉择,,,,0
舒服的床铺 或老师的脸色,,,,0
他常要背很多单字,,,,0
增进了程度 拼英文的检测,,,,0
有时会遇上一些麻烦,,,,0
回家的长路 是埋伏和险恶,,,,0
他常常 坐在围墙上看火车经过,,,,0
他常常翻开报纸查本周星座,,,,0
他常常发呆 在重要时候,,,,0
所以每件事都反复确认 以防有听错,,,,0
他彷徨 关于一些把握或错过,,,,0
或懊悔 有心无心的过错,,,,0
不喜欢啰嗦 有时比较少讲话,,,,0
看著书 听着歌 幻想着长大,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
当然他有他的烦恼,,,,0
有时是没法 有时是不想去赶跑,,,,0
比如说懂自己的人多么难找,,,,0
好学校多难考 和爱恋的缠绕,,,,0
喜欢的女生 他等待着回应,,,,0
家里的规定 爱情这时是违禁,,,,0
一星期两次 她补习班的背影,,,,0
在夜里 画面一直重播不会停,,,,0
写成一首诗 他投稿在校刊,,,,0
佐青涩的文字 是青春的套餐,,,,0
他了解少年不怕累 老人怕爆肝,,,,0
不懂人长大爱孤独 小时怕落单,,,,0
而处于 这个似懂非懂的年纪,,,,0
和属于未来 琐碎的成熟相比,,,,0
他想得太多 显得不切实际,,,,0
他觉得没有人懂 是寂寞的十七,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
听着 听着,,,,0
他多想跳过现在的生活,,,,0
没想过多年后却发现这成为乡愁,,,,0
他很在乎承诺 没想过多年后,,,,0
没比较多连络,,,,0
他还不能看透 心里的妒火,,,,0
在多年后都只是路过,,,,0
他还没法挣脱 懂的词不多,,,,0
没法去对谁诉说,,,,0
他想复制成熟的样板,,,,0
没想过会感叹流失的浪漫,,,,0
期待幸福和美满,,,,0
没想过有天在鞋盒遗忘爱情的遗憾,,,,0
他也没想过 会当过坏人,,,,0
没想过会怀念懵懂和单纯,,,,0
只单纯地 专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
那少年维持着烦恼,,,,0
微不足道的烦恼,,,,0
烦恼,,,,0
那少年维持着烦恼,,,,0
专心在他的烦恼,,,,0
微不足道的烦恼,,,,0
用青春岁月谱写出故事...,,,,0
为你出生入死九十九次,,,,0
一个老男人 走到雨中 点一根烟,,,,0
回想一生 经历过的所有危险 侥幸,,,,0
或者只是 孩子放学路上 踢的石子,,,,0
多巴胺只剩下最后一滴 无论珍惜,,,,0
就算你能说尽天下词 那又怎样,,,,0
为你出生入死 九十九次,,,,0
不求共度余生 吹个泡泡,,,,0
爱到死去活来 戛然而止,,,,0
游戏重新开始,,,,0
盯着看 眼前升起薄雾,,,,0
思念如电 也许本就是个错误,,,,0
如果脑子不好使 那就交给舌头,,,,0
这回哥们儿玩得真的有点山穷水尽,,,,0
人来人往 片甲不留一张照片,,,,0
当时谁还怕死 爱上花的虫子,,,,0
为了品尝 至高无上的甜蜜,,,,0
即使到此为止,,,,0
塑成塑像,,,,0
世上最美姿势即使不自量力,,,,0
滔天巨浪在眼前,,,,0
我还有最后三条命,,,,0
为你出生入死 九十九次,,,,0
不求共度余生 吹个泡泡,,,,0
爱到死去活来 戛然而止,,,,0
游戏重新开始,,,,0
为你出生入死,,,,0
爱到死去活来,,,,0
不求共度余生,,,,0
爱到死去活来,,,,0
为你出生入死,,,,0
爱到死去活来,,,,0
不求共度余生,,,,0
爱到死去活来,,,,0
为你出生入死 九十九次,,,,0
不求共度余生 吹个泡泡,,,,0
爱到死去活来 戛然而止,,,,0
游戏重新开始,,,,0
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子贼娃子贼娃子,,,,1
我们才是我们我们我们才是贼娃子,,,,11
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子贼娃子贼娃子,,,,1
我们才是我们我们我们才是贼娃子,,,,1
葡萄干儿 因为贼娃子些经常蹲到那儿,,,,1
到处瞧 衣服包包裤儿包包挨到清点,,,,0
手机钱包都是鸡 他们都是鹰眼,,,,0
有些穿哩又求邋遢还抱你妈个娃娃,,,,1
还有些假巴意思拿个手机打锤子打,,,,1
老子怀疑那个电话里头根本莫得卡,,,,1
贼娃子虽然莫得枪但是一来来一帮,,,,1
我是敢怒不敢言我看到只有装没看到,,,,0
其中一个原因确实管不到,,,,0
另外这个年头我怕救蛇反而被蛇咬,,,,0
实在太猖狂 又多得像蟑螂,,,,0
惹哩起个锤子哦都只有掩起,,,,1
只要你不偷老子求大爷管你,,,,1
等车哩危险骑车都不安全,,,,0
有些不要批脸跟到勾子都头撵,,,,1
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子贼娃子贼娃子,,,,1
我们才是我们我们我们才是贼娃子,,,,1
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子我们是贼娃子,,,,1
我们才是贼娃子贼娃子贼娃子,,,,1
我们才是我们我们我们才是贼娃子,,,,1
我觉得我们才是贼娃子人家在干正事,,,,1
因为我们斜起眼睛瞟都不敢正视,,,,0
别个明目张胆理直气壮偷得坦荡,,,,1
我们反而像是作贼心虚莫得胆量,,,,0
他们叫小偷叫贼娃子或者叫扒手,,,,0
但我觉得现在不叫偷叫直接拿走,,,,0
他们利用我们哩心态反客为主,,,,0
他们现在像是猫我们反而变成鼠,,,,0
经常听到有人见义勇为逮贼娃子,,,,0
着打咯着捅咯 在新闻里 那哪个还敢管哦,,,,0
其实我们稍微团结滴点儿他们就不敢嚣张,,,,0
我相信这个社会还没有病入高肓,,,,0
警察有反扒小组民间有反扒小队,,,,0
但根本还是要我们大家共同面对,,,,0
这个世上莫得超人莫得蜘蛛侠和蝙蝠侠,,,,0
维护正义哩事情嘛还是要靠大家隐藏,,,,0
怎么会这样 快乐和烟火那么像,,,,0
怎么这样 真话像芥末那么呛,,,,0
你不在的房间 只剩留言 好像日光灯不亮,,,,0
我不想 像这样互相伤害,,,,0
藏在黑里好像什么都看不见,,,,0
但是回忆一再重播 让痛苦重现,,,,0
你曾说为什么不能够像别人一样,,,,0
但现在说什么再不能够改变什么,,,,0
我知道我的脾气差 我不懂得体谅,,,,0
我掀开表面的自大 其实心里害怕,,,,0
一次次的争吵 我以为过了就好,,,,0
没想到感情像是被燃烧一次次消耗,,,,0
如果早知如此那又何必当初,,,,0
但是有的人 像我就是笨得可以当猪,,,,0
现在 烧得体无完肤,,,,0
我们 却只能分开来哭,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
让时间回到我们相遇之前,,,,0
我每天晚上都闲都在交友网站流连,,,,0
为了填补空虚我只好到处留言,,,,0
付出了不少时间 却像被贩卖机吃钱,,,,0
认识你之前 我不断按重新整理,,,,0
直到遇见你 我每天上线等你,,,,0
从此我和你 光用MSN就可以,,,,0
享受甜蜜 不用买VIP,,,,0
到了后来我只想到我自己,,,,0
说得明白就是我是自私自利的,,,,0
直到你离开 我责备我自己,,,,0
要是你就不会像我的孩子气,,,,0
其实我想 回到过去,,,,0
不想有过程没结果 就像有入围没得奖,,,,0
我很想 把一切和你分享,,,,0
我打开音响 听的歌也哀伤,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
这首歌 想让你听见 但是又怕你听不见,,,,0
在一起之后我忘了很多事,,,,0
但是 分开之后 我发现我常常跑,,,,0
在一起之前我们常去的那间麦当劳,,,,0
你知道爱情不像电影简短有力,,,,0
它像连续剧的生活充满琐碎时而拖戏,,,,0
常让人边看边骂 但我一直待在三立,,,,0
可不可以 找你一起演 第一名的八点档,,,,0
当编剧 任务如此艰巨,,,,0
感情要慢慢铺陈 剧情才能合理顺利,,,,0
虽然上一档分离 让我们再演一档新戏,,,,0
我保证认真用心 也不到别台辄戏 SO,,,,0
Gimme so gimme just gimme 演好男人的机会,,,,0
Give me 我这次一定不会 再让你伤心掉眼泪,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
我想回到 被快乐围绕 的那段时间,,,,0
那世界 想回到过去,,,,0
伤心者,,,,0
一把火一张嘴,,,,0
奶奶说别怕黑,,,,0
贝壳里的珍珠已经流逝,,,,0
难道浪漫到此为止,,,,0
这一次不再相信预言家们给出的结局,,,,0
什么味道这么腥,,,,0
像是死鱼又不是雨,,,,0
充满牢骚的黄金梦闯入雷同的空洞的成功,,,,0
统统成为欲望回声消失得无影无踪,,,,0
像一场雾我不想笑也哭不出,,,,0
梦到你比一千个男孩子还顽皮,,,,0
轻易地打碎围城的玻璃,,,,0
梦到你比一万个男子汉还可靠,,,,0
轻易地修好我心底的发动机,,,,0
来吧亲爱的在你伤心之前,,,,0
再给我一次机会唱一首歌,,,,0
唱出英年早逝唱出不可知的风,,,,0
吹起低垂的胳膊奏响伤心者的狂热,,,,0
你你你之与我的存在,,,,0
哽咽这个伤心年代,,,,0
我我我撕心呐喊,,,,0
沙哑地沉默远影孤帆,,,,0
你你你分开波浪,,,,0
把歌词埋在我的忧伤,,,,0
谁谁谁泣不成声,,,,0
九霄云外独守孤灯,,,,0
你把镜子缝在脸上,,,,0
反射别人目光中的不善良,,,,0
你说为了活下去只好这样做,,,,0
你总是与众不同,,,,0
鲁莽的我拿什么来爱,,,,0
没有安宁的床身上长着刺,,,,0
走在脖子上的桥无法低头,,,,0
温暖的时候裸露着,,,,0
脆弱的骨头已经折断,,,,0
下巴上的勾再也张不开嘴,,,,0
人们在哭声中到来和离去,,,,0
但并不是每个人都有被抚摸的权利,,,,0
那曾经是种天性被叫做母亲,,,,0
那曾经是种幸运被称作爱情,,,,0
多想拥抱却只能如潮水般退却,,,,0
咀嚼着比坚强倔强得多的绝望,,,,0
冰冻河流的霜,,,,0
把黑夜滴进眼眶,,,,0
漫山遍野洪水猛兽你你你之与我的存在,,,,0
哽咽这个伤心年代,,,,0
我我我撕心呐喊,,,,0
沙哑地沉默远影孤帆,,,,0
你你你分开波浪,,,,0
把歌词埋在我的忧伤,,,,0
谁谁谁泣不成声,,,,0
九霄云外独守孤灯,,,,0
你你你之与我的存在,,,,0
哽咽这个伤心年代,,,,0
我我我撕心呐喊,,,,0
沙哑地沉默远影孤帆,,,,0
你你你分开波浪,,,,0
把歌词埋在我的忧伤,,,,0
谁谁谁泣不成声,,,,0
九霄云外独守孤灯,,,,0
Yeah 小老虎,,,,0
More Free 一起,,,,0
回到东单,,,,0
这是什么地方,,,,0
我大声告诉你,,,,0
我的汗 洒在哪 哪就叫东单,,,,0
赶紧带你走吧,,,,0
这屋顶让我难受,,,,0
看不见天空的体育馆,,,,0
让我怎么耍,,,,0
你的骄傲在哪,,,,0
朋友 你告诉我,,,,0
胜利对你还重要吗,,,,0
是不是早就忘了,,,,0
咱们曾经一块 为了绝杀一个球,,,,0
为了比爱情都重要的尊严一起拼到最后,,,,0
我的篮球上 永远刻着你的名字,,,,0
只希望你还记着 我们都是从哪来的,,,,0
从来不用谁 教我该 如何打篮球,,,,0
教的都是规矩 没人教你自由是什么,,,,0
所有不安分的孩子里 这就有一个,,,,0
不信我 可以听听他是怎么说,,,,0
别等了 MoreFree！  Let′s do it！,,,,0
其实很早就想写首街球的歌,,,,0
但是生活的路 让人觉得如此坎坷,,,,0
想起那十年前 所有情景浮现眼前,,,,0
为进入东单球场 花光我所有钱,,,,0
我拿起球 开始挥洒自由,,,,0
他们感到我的灵魂其实来自街头,,,,0
开始慢慢成长 统治身边球场,,,,0
别人不屑眼神 更加坚定我的信仰,,,,0
他们说我投篮不行防守不行运球无聊透顶,,,,0
我用我的方式让他们头脑开始清醒,,,,0
开始有人在问他是谁,,,,0
我用我的实力告诉他们 MOREFREE,,,,0
有人说 你干嘛不打职业篮球,,,,0
他们笑我不懂 我笑他们没有自由,,,,0
所谓的预言已经被我打破,,,,0
我依然带着我的灵魂 重返街头,,,,0
当酒醒后 我问自己还有几个愿望,,,,0
丧失理智勤奋 我也同样安于现状,,,,0
我需要一些动力 给未来准确定位,,,,0
试图改变周遭 还是个人选择进退,,,,0
我想过不再奋斗 不再渲染渗透,,,,0
时间长了甚至少了互发短信问候,,,,0
停笔了不写 更造成一些误解,,,,0
只希望一些固执能让大家彼此互勉,,,,0
太多的困扰 忧虑 没敢鼓起勇气吐露,,,,0
押赌注 面对生活谁能给我 辅助,,,,0
我有了伴侣 真希望下段能够换你,,,,0
不靠药物提神 一样可以从新站起,,,,0
都说把物质抱紧 就是生存要领,,,,0
我也开始沉迷希望有人把我叫醒,,,,0
我明白失去的感受 压抑直到眼角会红,,,,0
只希望你们用心揣摩歌曲背后内容,,,,0
当我用心在吼 那怕败给对手,,,,0
可以故做坚强 但我内心同样在抖,,,,0
啥子叫爱 我只付出给兄弟和家庭,,,,0
每天奔波忙碌就为了当空洞了花瓶,,,,0
有时恨不得自己能够回到儿时,,,,0
但我始终在和岁月持续背道而驰,,,,0
风景在沿途但我收获是全无,,,,0
是否我该从新上路追求另外了前途,,,,0
“我需要一点改变 我需要一点钱”,,,,0
“我希望今后状况美好不再像从前！”,,,,0
dat's you say uhh回想过往再到今天,,,,0
如今欢笑已经被惰性扼杀在彼此心间,,,,0
社会压力是你我存在的前提标配,,,,0
他教会我 面对困难意志不必消退,,,,0
你比我赚到更多的钱 精神却是空空,,,,0
我却想如何填满instrumental那几分钟,,,,0
朋友怪我幼稚 骂我怎么还不懂事,,,,0
茶余饭后的谈论总把我放进了每段讽刺,,,,0
我不再劝说身边的人 知道你们没动,,,,0
反正回答都是一样 最近彼此“没空”,,,,0
为什么要我鞭策 为什么你也要我牵着,,,,0
为何当初走到一起如今都走偏了,,,,0
最根本的责任心都没有 热情被玩弄,,,,0
既然大家看法不同 何必再在一起谈梦,,,,0
我真的需要改变 改变这平淡的状态,,,,0
告诉你 如果坚持的话 机会依旧尚在,,,,0
不辜负 我们约定好一起找出路,,,,0
希望你的回归不是我再三的督促,,,,0
我没想得到回馈 也不需要人赔罪,,,,0
我只想大家回到从前 彼此不再颓废,,,,0
于是 我也需要改变 改变自己的人生,,,,0
只因责任两个字我需要变的更加认真,,,,0
吃着你的甜筒  炫你的富,,,,0
骗赞发个微帖  偷偷 学他的酷,,,,0
点杯咖啡在街角上演内心戏,,,,0
书翻了一天还在同页 真是费心力 Ho,,,,0
跑车跑到那里,,,,0
准备开始Party,,,,0
她们坐在车上,,,,0
以为是在走秀,,,,0
必娶的女人不是你,,,,0
你嘴臭 我求救,,,,0
这种Swag 全都不是真的,,,,0
那种Swag 其实全部都不是真的,,,,0
没几两 装高档 的我都忽略,,,,0
浮夸的 别以为 我都没看见,,,,0
只不想看你犯贱,,,,0
形象 榜样 16 years old 被主流给绑架,,,,0
不想接受被套进这框架,,,,0
Super Idol 观众带头 为你拍手,,,,0
哎哟 会唱不一定丑这没有必定,,,,0
唱着高音 挤颗眼泪 滥情才尽兴？,,,,0
谁下的命令?,,,,0
别叫我买单叫我付费  这根本没有意义,,,,0
这种Swag 全都不是真的,,,,0
那种Swag 其实全部都不是真的,,,,0
没几两 装高档 的我都忽略,,,,0
浮夸的 别以为 我都没看见,,,,0
只不想看你犯贱,,,,0
抛开那些束缚 感受周围的温度,,,,0
人生不是 什么都分胜负,,,,0
当你听到响起掌声,,,,0
把虚假都忘记,,,,0
可惜不是你,,,,0
陪我到最后,,,,0
曾一起走却走失那路口,,,,0
感谢那是你牵过我的手,,,,0
还能感受那温柔,,,,0
可惜不是你,,,,0
陪我到最后,,,,0
曾一起走却走失那路口,,,,0
感谢那是你牵过我的手,,,,0
还能感受那温柔,,,,0
我那晚i lose my control sing this song without u,,,,0
事实上,,,,0
你根本就不love me,,,,0
痛,,,,0
你亲手捏碎是我们的,,,,0
梦,,,,0
我为你喝醉感觉到了失,,,,0
重,,,,0
我怀疑我当初是如何心,,,,0
动,,,,0
可惜不是你,,,,0
可惜不是你,,,,0
陪我到最后,,,,0
曾一起走却走失那路口,,,,0
爱错位 我误会我们登对,,,,0
其实你早已放弃只是我没学会,,,,0
放手是绝对 你和他是绝配,,,,0
在你的测试题 我的答案一直是不对,,,,0
感谢那是你牵过我的手,,,,0
还能感受那温柔,,,,0
给一次机会我会选择失忆,,,,0
我对你是鸡肋我只想赶快忘记,,,,0
忘记某些失去 用诗意的语句,,,,0
留下失意的笔迹 证明我是逃避,,,,0
干！事实证明我除酒精什么 都不想碰,,,,1
喝瞎了烂在床上管它怎么 了不想动,,,,1
努力控制自己关于你 什么都不要梦,,,,0
但却像情节电影在我脑海不停放送,,,,0
马路上 小湖旁,,,,0
我们对望到小食堂,,,,0
不让抽烟的桌球馆,,,,0
宿舍外边的篮球场,,,,0
随声听都是你在放,,,,0
一路上都是我在唱,,,,0
你的手我不会放没有目的到处晃,,,,0
我听说唱 你觉得吵,,,,0
我说合照 你嫌我老,,,,0
不许睡得 比你还早,,,,0
你的要求 只能“好”,,,,0
我的世界 尽情的闹,,,,0
从来没有说不好,,,,0
结果还是要我滚蛋尽管我都做到,,,,1
可惜不是你,,,,0
陪我到最后,,,,0
曾一起走却走失那路口,,,,0
感谢那是你牵过我的手,,,,0
还能感受那温柔,,,,0
可惜不是你,,,,0
可惜不是我,,,,0
可惜我们的爱火,,,,0
只能开了花,,,,0
不能结了果,,,,0
如今你已升价,,,,0
而我属于剩下,,,,0
过期品被下架,,,,0
那是某年的盛夏,,,,0
可惜不是你,,,,0
可惜不是我,,,,0
可惜我们的爱火,,,,0
只能开了花,,,,0
不能结了果,,,,0
事实证明我除酒精什么 都不想碰,,,,0
喝瞎了烂在床上管它怎么 了不想动,,,,1
努力控制自己关于你 什么都不要梦,,,,0
但却像情节电影在我脑海不停放送X2,,,,0
可惜不是你,,,,0
可惜不是我,,,,0
可惜我们的爱火,,,,0
只能开了花,,,,0
不能结了果,,,,0
如今你已升价,,,,0
而我属于剩下,,,,0
过期品被下架,,,,0
那是某年的盛夏,,,,0
Hey homie 好长时间没见,,,,0
一转眼又过了五年,,,,0
让我告诉你不在一起 我在干嘛,,,,0
好像我们两个人的生活都有所变化,,,,0
首先我还在做我的说唱,,,,0
但现在用它喂我的肚子,,,,0
情况不太一样,,,,0
我的爱好成为了我的职业产生了压力,,,,0
我的妈妈替我着急,,,,0
怕我不出专辑,,,,0
但我不怕 我会成功,,,,0
